Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"62960","2019-11-10 17:43:12","2","58","<sequence><markov-hidden-model>","1","0"
"62961","2019-11-10 17:49:26","0","16","<lstm><sequence><markov-hidden-model>","0",""
"62962","2019-11-10 18:54:14","1","40","<regression><linear-regression>","1",""
"62965","2019-11-10 20:24:31","1","54","<python><visualization>","0",""
"62968","2019-11-10 23:13:11","0","28","<machine-learning><classification><statistics><machine-learning-model>","1",""
"62970","2019-11-11 00:06:16","1","50","<distribution><mcmc>","0",""
"62973","2019-11-11 00:41:28","1","44","<time-series><data-analysis>","0","1"
"62977","2019-11-11 04:18:38","2","297","<python><time-series><pandas><data-cleaning><excel>","2","1"
"62982","2019-11-11 07:28:25","1","32","<machine-learning><python><optimization>","2",""
"54453","2019-06-25 12:12:45","2","97","<regression><cross-validation>","1","1"
"54464","2019-06-25 13:06:41","1","139","<text-mining><information-retrieval><topic-model>","1",""
"54465","2019-06-25 13:07:27","2","28","<clustering><linear-regression>","1",""
"54466","2019-06-25 13:34:43","0","32","<lstm><word-embeddings><multilabel-classification><recurrent-neural-net>","0",""
"54467","2019-06-25 14:17:25","1","178","<nlp><word2vec>","0",""
"54472","2019-06-25 15:59:35","2","41","<python><pandas><data-cleaning>","2",""
"54473","2019-06-25 16:01:20","1","264","<neural-network><multiclass-classification><dimensionality-reduction><regularization>","2",""
"54477","2019-06-25 17:00:50","2","150","<neural-network><deep-learning><keras><tensorflow><cnn>","5",""
"54478","2019-06-25 17:03:35","2","210","<neural-network><hyperparameter><hyperparameter-tuning>","0",""
"54480","2019-06-25 17:09:49","1","241","<machine-learning><tensorflow>","1",""
"54483","2019-06-25 17:33:51","1","93","<machine-learning><python><keras><time-series><regression>","1",""
"54485","2019-06-25 18:35:13","0","310","<keras><convnet>","2",""
"54487","2019-06-25 19:15:08","0","63","<machine-learning><python><classification><keras>","0",""
"54488","2019-06-25 19:19:52","0","34","<r><statistics>","0","0"
"54489","2019-06-25 19:51:24","0","42","<machine-learning><cross-validation><variance><bias>","2",""
"54491","2019-06-25 20:14:51","4","4151","<keras>","1","0"
"54492","2019-06-25 20:43:10","0","38","<machine-learning><python><scikit-learn><data-science-model>","2",""
"54495","2019-06-25 21:02:50","0","25","<machine-learning><anomaly-detection>","0",""
"54496","2019-06-25 21:27:05","0","11","<predictive-modeling><prediction><distribution><historgram>","0",""
"57764","2019-08-18 23:42:28","0","355","<scikit-learn><nlp><linear-regression><tfidf>","1",""
"57766","2019-08-19 01:51:34","2","74","<machine-learning><regression><model-selection>","2",""
"57767","2019-08-19 02:37:48","1","42","<time-series>","1",""
"57768","2019-08-19 03:14:03","0","51","<machine-learning><predictive-modeling><machine-learning-model>","1",""
"57769","2019-08-19 04:21:45","2","19","<python><deep-learning><nlp>","0",""
"57770","2019-08-19 05:07:04","1","35","<keras><tensorflow><numpy><weight-initialization>","1",""
"57771","2019-08-19 06:21:19","0","45","<r>","1",""
"57773","2019-08-19 06:36:11","0","230","<pytorch>","0",""
"57774","2019-08-19 06:41:31","0","503","<python><pandas><dataframe>","1","1"
"57776","2019-08-19 06:56:28","1","1370","<dataset>","1",""
"57777","2019-08-19 06:58:40","0","43","<prediction>","3",""
"57778","2019-08-19 07:00:34","2","68","<data-mining><predictive-modeling><missing-data>","3",""
"57782","2019-08-19 08:20:48","1","22","<neural-network><classification><rnn>","0",""
"49284","2019-04-14 18:52:17","1","33","<python><matplotlib><seaborn>","0",""
"49286","2019-04-14 19:24:26","1","21","<visualization><matplotlib>","0",""
"49291","2019-04-14 21:13:00","0","296","<python><feature-engineering><anomaly-detection>","0",""
"44711","2019-01-28 14:34:03","0","1024","<multiclass-classification><smote>","2",""
"44715","2019-01-28 15:21:03","2","95","<pca>","1",""
"44716","2019-01-28 15:46:08","1","38","<deep-learning><keras><tensorflow>","1",""
"44717","2019-01-28 15:48:32","2","491","<tensorflow><azure-ml>","1",""
"44720","2019-01-28 16:08:24","1","65","<clustering><orange>","2",""
"44727","2019-01-28 18:09:24","2","648","<neural-network><training><convolution><matlab>","1",""
"44730","2019-01-28 19:19:04","1","242","<python><neural-network>","1",""
"44731","2019-01-28 19:35:36","1","49","<nlp><word2vec>","0",""
"44738","2019-01-28 20:27:01","1","5914","<python><dataframe>","1",""
"44744","2019-01-28 22:57:10","1","595","<python><word2vec><gensim>","1",""
"44746","2019-01-28 23:49:09","0","805","<data-mining><market-basket-analysis>","1",""
"44750","2019-01-29 05:06:56","1","90","<anaconda>","1",""
"44753","2019-01-29 06:17:37","1","13","<machine-learning><deep-learning><pytorch>","0",""
"44755","2019-01-29 07:21:40","3","1652","<classification><unbalanced-classes><weighted-data>","1","3"
"44759","2019-01-29 09:00:04","0","71","<machine-learning><python><xgboost>","1",""
"44764","2019-01-29 09:57:20","0","508","<python><outlier>","1",""
"44768","2019-01-29 11:04:38","6","330","<machine-learning><neural-network><deep-learning>","4","1"
"44769","2019-01-29 13:42:55","2","49","<social-network-analysis>","0",""
"44774","2019-01-29 15:23:35","1","124","<jupyter><kaggle>","1","1"
"44777","2019-01-29 16:07:48","1","71","<feature-selection><linear-regression>","3",""
"44778","2019-01-29 16:23:55","2","191","<deep-learning><lstm>","1","1"
"44780","2019-01-29 17:00:21","1","121","<python><tensorflow>","0",""
"44790","2019-01-29 21:57:59","0","311","<python><computer-vision><opencv>","1",""
"44794","2019-01-29 23:52:17","5","41","<machine-learning><time-series>","1",""
"44795","2019-01-30 00:33:11","1","341","<machine-learning><python><nlp><clustering><similarity>","1",""
"44797","2019-01-30 01:14:19","1","11","<machine-learning><q-learning>","0","1"
"44798","2019-01-30 03:26:00","0","45","<bigdata><apache-hadoop>","1",""
"44800","2019-01-30 05:45:10","1","5119","<python><scikit-learn><recommender-system>","3","1"
"44801","2019-01-30 06:04:15","1","22","<neural-network><deep-learning><data-science-model><ai>","0","1"
"44803","2019-01-30 06:51:22","1","490","<python><dataset><data><svm><machine-learning-model>","1",""
"44804","2019-01-30 09:06:08","1","110","<machine-learning><deep-learning><predictive-modeling><cnn>","1",""
"44811","2019-01-30 11:16:36","0","141","<pandas>","1",""
"44813","2019-01-30 11:44:39","1","60","<lstm><overfitting><generalization>","0","1"
"44818","2019-01-30 15:10:00","1","10","<data><probability><databases>","0",""
"44823","2019-01-30 17:08:57","1","291","<machine-learning><neural-network><weighted-data><matrix>","1",""
"44831","2019-01-30 20:02:20","1","95","<classification><random-forest><recommender-system><multiclass-classification>","2",""
"45033","2019-02-04 12:10:56","3","478","<natural-language-process>","2",""
"45036","2019-02-04 13:39:51","0","52","<deep-learning><lstm>","1",""
"45039","2019-02-04 14:46:24","5","372","<deep-learning><cnn><training><gan>","2","2"
"45041","2019-02-04 16:08:30","0","760","<machine-learning><python><classification><scikit-learn>","1",""
"45046","2019-02-04 16:32:21","6","2096","<machine-learning><scikit-learn><cross-validation><sampling><class-imbalance>","1",""
"45052","2019-02-04 21:25:49","1","21","<autoencoder><hyperparameter><generative-models><hyperparameter-tuning>","0",""
"45054","2019-02-04 22:45:45","0","1311","<scikit-learn><outlier>","3",""
"45057","2019-02-05 01:21:37","0","45","<reinforcement-learning><policy-gradients><actor-critic>","2",""
"45061","2019-02-05 03:04:19","1","50","<machine-learning><time-series><clustering><similarity>","0",""
"45067","2019-02-05 06:11:55","1","111","<machine-learning><python><naive-bayes-classifier><tfidf>","0",""
"45068","2019-02-05 06:35:04","2","184","<machine-learning><neural-network><deep-learning><supervised-learning><performance>","0",""
"45070","2019-02-05 07:28:04","4","107","<neural-network><lstm><recurrent-neural-net>","0","1"
"45074","2019-02-05 10:02:16","2","5797","<python><pandas>","2",""
"45075","2019-02-05 10:02:24","1","5538","<python><pandas>","1",""
"45083","2019-02-05 11:20:29","1","507","<r><dataframe><programming><dplyr>","1",""
"45084","2019-02-05 11:57:00","1","83","<loss-function>","1",""
"45086","2019-02-05 12:03:37","2","317","<keras><tensorflow>","1",""
"45089","2019-02-05 12:44:40","1","131","<pandas>","4",""
"45093","2019-02-05 14:00:29","1","27","<neural-network><deep-learning><keras><tensorflow>","0",""
"45098","2019-02-05 15:06:04","1","26","<neural-network><training>","0",""
"45102","2019-02-05 15:45:10","2","164","<python><pandas><numpy><jupyter>","1",""
"45103","2019-02-05 16:19:07","2","62","<neural-network><deep-learning>","2","0"
"44638","2019-01-27 11:54:23","1","22","<classification><data-mining><labels>","0",""
"44640","2019-01-27 12:17:44","1","31","<classification><decision-trees>","1",""
"44641","2019-01-27 12:30:58","1","48","<python><scikit-learn><data><linear-regression>","1",""
"44643","2019-01-27 13:45:38","1","64","<excel><sas>","1",""
"44644","2019-01-27 14:01:53","3","9532","<neural-network><keras><feature-selection><recurrent-neural-net><sequence-to-sequence>","1","2"
"44645","2019-01-27 14:13:32","1","368","<machine-learning><neural-network><keras><tensorflow>","1",""
"44647","2019-01-27 14:44:10","1","170","<neural-network><time-series><overfitting><recurrent-neural-net><data-augmentation>","2",""
"44657","2019-01-27 18:20:22","1","80","<image-classification><image-recognition>","3","1"
"44658","2019-01-27 19:25:00","1","18","<statistics><ensemble-modeling><variance>","0",""
"44659","2019-01-27 19:38:54","1","167","<dataframe>","1",""
"44664","2019-01-27 22:11:40","0","37","<machine-learning><machine-learning-model>","1",""
"44668","2019-01-28 02:26:19","0","485","<python><machine-learning-model><data-science-model>","1",""
"44671","2019-01-28 03:05:03","1","17","<machine-learning><data-mining>","0",""
"44673","2019-01-28 04:04:19","1","63","<machine-learning><neural-network><deep-learning><cnn><image-classification>","2",""
"44674","2019-01-28 05:13:45","1","276","<deep-learning>","1",""
"44675","2019-01-28 06:20:18","0","21","<model-selection>","1",""
"44678","2019-01-28 06:45:34","1","425","<regression><categorical-data><unbalanced-classes>","1",""
"44679","2019-01-28 06:57:39","1","179","<naive-bayes-classifier>","0",""
"44680","2019-01-28 07:48:11","1","274","<python><tensorflow><cnn><computer-vision><opencv>","0",""
"44682","2019-01-28 08:11:29","0","3087","<pytorch>","2",""
"44693","2019-01-28 11:44:21","2","953","<classification><multiclass-classification>","2","1"
"44694","2019-01-28 11:49:17","1","272","<machine-learning><prediction>","1","1"
"44697","2019-01-28 12:32:03","1","663","<machine-learning><classification><nlp><natural-language-process><named-entity-recognition>","0",""
"44699","2019-01-28 13:15:46","4","84","<neural-network><deep-learning><nlp><word-embeddings>","1","2"
"44700","2019-01-28 13:17:11","4","5468","<neural-network><scikit-learn><classifier><mlp>","2","1"
"44703","2019-01-28 13:34:41","5","5095","<machine-learning><neural-network><gradient-descent><backpropagation><cost-function>","1","5"
"44707","2019-01-28 13:57:16","1","145","<python><data><json><wolfram-language>","1",""
"44708","2019-01-28 14:13:57","0","586","<machine-learning><deep-learning><tensorflow><data-augmentation><image-preprocessing>","1",""
"49173","2019-04-12 05:29:27","1","75","<machine-learning><keras><optimization><gan><learning-rate>","0",""
"49176","2019-04-12 06:22:54","0","166","<machine-learning><python><similarity><distance>","1",""
"49178","2019-04-12 06:57:30","2","205","<neural-network><deep-learning><keras><tensorflow><image-classification>","1",""
"49179","2019-04-12 08:45:17","1","440","<machine-learning><nlp><machine-translation>","1","1"
"49181","2019-04-12 08:46:01","2","58","<statistics><cross-validation><multiclass-classification><evaluation>","0","1"
"49182","2019-04-12 09:29:01","1","508","<python><cross-validation><pyspark>","1",""
"49184","2019-04-12 10:02:30","1","42","<word-embeddings><word2vec><natural-language-process><model-selection><nltk>","0",""
"49185","2019-04-12 10:17:40","4","2239","<machine-learning><feature-selection><feature-engineering>","5","0"
"49189","2019-04-12 11:27:09","1","41","<machine-learning><python><scikit-learn><random-forest><decision-trees>","0",""
"49197","2019-04-12 14:06:29","1","65","<machine-learning><python><scikit-learn><decision-trees><logistic-regression>","1",""
"49198","2019-04-12 14:51:14","1","995","<python><scikit-learn><distance><scipy>","1","1"
"49203","2019-04-12 16:48:05","3","557","<machine-learning><decision-trees>","2","1"
"49217","2019-04-12 21:30:00","0","224","<neural-network><deep-learning><keras><tensorflow><image-classification>","1",""
"49218","2019-04-12 22:18:33","4","174","<python><neural-network>","2",""
"49221","2019-04-13 00:24:16","3","64","<python><k-nn>","1",""
"49222","2019-04-13 01:05:42","0","35","<neural-network><image-classification>","1",""
"49223","2019-04-13 01:44:19","1","109","<linear-regression><prediction><dummy-variables>","1",""
"49226","2019-04-13 03:32:21","8","169","<correlation>","1","3"
"49230","2019-04-13 07:41:57","1","250","<python><data><data-cleaning>","0",""
"49232","2019-04-13 09:55:33","1","143","<machine-learning><deep-learning><gan><generative-models>","1",""
"49233","2019-04-13 10:15:53","1","1489","<keras><lstm><loss-function><accuracy>","2",""
"54500","2019-06-25 22:29:33","0","16","<r><aggregation>","0",""
"54507","2019-06-26 02:06:19","2","2363","<machine-learning><deep-learning><dataset><image-classification><computer-vision>","2",""
"54508","2019-06-26 02:22:34","1","18","<svm>","1",""
"54510","2019-06-26 05:06:18","1","52","<seaborn>","0",""
"54511","2019-06-26 05:36:51","0","1009","<deep-learning><keras>","0",""
"54513","2019-06-26 06:05:38","2","84","<deep-learning><bayesian><monte-carlo>","1",""
"54515","2019-06-26 06:30:32","0","61","<machine-learning><python><classification><model-selection><classifier>","1",""
"54516","2019-06-26 06:56:04","0","55","<python><pandas><dataframe><bioinformatics>","0",""
"54517","2019-06-26 07:08:48","0","39","<classification><nlp><word2vec><word-embeddings><text>","1","1"
"54521","2019-06-26 07:31:48","0","12","<deep-learning><autoencoder><generative-models>","0",""
"54522","2019-06-26 08:01:34","0","93","<machine-learning><classification><tensorflow>","0",""
"54524","2019-06-26 08:33:58","0","6","<machine-learning><deep-learning>","0",""
"54526","2019-06-26 08:45:30","0","23","<machine-learning><neural-network><generative-models><vae><image-size>","0",""
"54529","2019-06-26 09:27:10","1","48","<python><pandas><ipython>","1",""
"54532","2019-06-26 10:50:38","0","96","<machine-learning><data-mining><dataset><data><data-cleaning>","0",""
"54534","2019-06-26 10:54:56","0","23","<image>","2",""
"54535","2019-06-26 11:43:34","0","37","<machine-learning><project-planning>","1",""
"54536","2019-06-26 11:47:44","1","98","<deep-learning><convolution><backpropagation>","1",""
"54540","2019-06-26 12:36:05","1","37","<neural-network><deep-learning>","2","1"
"54541","2019-06-26 12:52:47","0","27","<keras>","0",""
"54542","2019-06-26 13:06:27","1","200","<python><dropout>","0",""
"54544","2019-06-26 13:27:39","0","23","<neural-network><training>","0",""
"54546","2019-06-26 14:09:13","2","34","<machine-learning><python><neural-network><deep-learning><transfer-learning>","2",""
