PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,BONUS NUMBER
649,2508,0,2/2/2008,7,11,13,34,46,47,9
649,2509,0,2/6/2008,2,4,11,30,34,47,42
649,2510,0,2/9/2008,3,17,26,33,39,46,18
649,2511,0,2/13/2008,14,24,26,29,41,46,22
649,2512,0,2/16/2008,19,29,33,35,44,49,22
649,2513,0,2/20/2008,1,6,8,38,39,40,31
649,2514,0,2/23/2008,4,14,20,31,32,42,18
649,2515,0,2/27/2008,2,4,17,33,36,45,35
649,2516,0,3/1/2008,3,7,9,28,31,43,2
649,2517,0,3/5/2008,17,20,33,35,37,40,25
649,2518,0,3/8/2008,11,12,13,16,46,48,28
649,2519,0,3/12/2008,3,11,22,29,41,44,48
649,2520,0,3/15/2008,3,9,11,19,30,39,20
649,2521,0,3/19/2008,23,40,41,42,44,45,43
649,2522,0,3/22/2008,5,6,10,25,36,38,7
649,2523,0,3/26/2008,1,6,15,27,33,40,46
649,2524,0,3/29/2008,4,7,10,12,26,33,24
649,2525,0,4/2/2008,2,5,8,20,21,33,11
649,2526,0,4/5/2008,16,18,21,27,36,43,44
649,2527,0,4/9/2008,20,21,22,29,39,41,25
649,2528,0,4/12/2008,1,13,23,35,38,42,22
649,2529,0,4/16/2008,13,25,34,35,47,48,22
649,2530,0,4/19/2008,5,27,30,32,46,49,9
649,2531,0,4/23/2008,12,24,25,29,41,45,14
649,2532,0,4/26/2008,1,2,18,38,42,45,30
649,2533,0,4/30/2008,3,6,19,23,39,43,14
649,2534,0,5/3/2008,3,6,15,27,40,44,41
649,2535,0,5/7/2008,13,22,29,33,46,49,18
649,2536,0,5/10/2008,13,15,17,26,34,48,25
649,2537,0,5/14/2008,9,20,22,28,35,42,15
649,2538,0,5/17/2008,5,21,35,38,47,48,45
649,2539,0,5/21/2008,3,4,7,19,28,32,6
649,2540,0,5/24/2008,3,16,22,39,42,49,28
649,2541,0,5/28/2008,3,4,22,23,26,28,8
649,2542,0,5/31/2008,2,9,11,22,34,35,26
649,2543,0,6/4/2008,5,21,25,32,33,41,45
649,2544,0,6/7/2008,27,29,33,36,46,48,24
649,2545,0,6/11/2008,2,24,33,35,44,48,37
649,2546,0,6/14/2008,6,9,14,18,42,44,36
649,2547,0,6/18/2008,2,12,31,40,44,45,11
649,2548,0,6/21/2008,6,7,14,16,17,27,32
649,2549,0,6/25/2008,1,23,29,34,37,45,8
649,2550,0,6/28/2008,4,16,20,23,28,44,32
649,2551,0,7/2/2008,12,18,19,35,42,43,44
649,2552,0,7/5/2008,2,7,8,32,43,49,48
649,2553,0,7/9/2008,2,25,28,40,45,46,34
649,2554,0,7/12/2008,15,18,19,21,24,35,37
649,2555,0,7/16/2008,3,10,16,17,25,39,19
649,2556,0,7/19/2008,10,20,28,36,40,46,23
649,2557,0,7/23/2008,7,9,25,35,40,48,1
649,2558,0,7/26/2008,2,6,20,23,38,45,24
649,2559,0,7/30/2008,3,10,21,26,38,43,48
649,2560,0,8/2/2008,2,9,26,44,47,49,34
649,2561,0,8/6/2008,10,18,22,26,34,38,39
649,2562,0,8/9/2008,1,34,37,39,40,42,11
649,2563,0,8/13/2008,1,16,28,29,39,45,23
649,2564,0,8/16/2008,12,16,19,32,42,49,3
649,2565,0,8/20/2008,3,6,9,27,28,36,45
649,2566,0,8/23/2008,3,7,13,30,38,46,24
649,2567,0,8/27/2008,2,12,25,28,35,48,3
649,2568,0,8/30/2008,2,26,29,36,37,45,31
649,2569,0,9/3/2008,5,21,28,32,43,46,13
649,2570,0,9/6/2008,2,5,9,17,32,35,36
649,2571,0,9/10/2008,2,15,25,31,38,49,48
649,2572,0,9/13/2008,5,18,20,26,37,39,14
649,2573,0,9/17/2008,7,9,17,23,27,32,22
649,2574,0,9/20/2008,2,10,24,31,33,49,3
649,2575,0,9/24/2008,10,27,36,40,42,43,37
649,2576,0,9/27/2008,11,19,29,33,44,46,34
649,2577,0,10/1/2008,2,8,22,29,34,48,47
649,2578,0,10/4/2008,12,19,23,25,36,46,2
649,2579,0,10/8/2008,4,13,19,32,40,45,28
649,2580,0,10/11/2008,7,8,23,38,39,45,47
649,2581,0,10/15/2008,7,9,15,21,38,40,13
649,2582,0,10/18/2008,11,13,26,32,34,44,2
649,2583,0,10/22/2008,8,9,12,20,42,45,39
649,2584,0,10/25/2008,4,9,25,26,41,46,40
649,2585,0,10/29/2008,1,3,26,33,42,46,45
649,2586,0,11/1/2008,18,25,33,40,42,49,19
649,2587,0,11/5/2008,4,13,17,27,35,45,34
649,2588,0,11/8/2008,2,3,19,28,36,45,39
649,2589,0,11/12/2008,12,30,34,38,39,43,36
649,2590,0,11/15/2008,8,9,12,16,19,21,47
649,2591,0,11/19/2008,24,28,34,38,44,45,35
649,2592,0,11/22/2008,9,21,28,37,44,49,19
649,2593,0,11/26/2008,11,33,34,42,43,48,7
649,2594,0,11/29/2008,9,12,16,26,30,37,27
649,2595,0,12/3/2008,2,8,12,22,36,37,23
649,2596,0,12/6/2008,4,8,29,37,40,48,45
649,2597,0,12/10/2008,6,12,18,27,42,43,7
649,2598,0,12/13/2008,4,15,34,36,43,47,9
649,2599,0,12/17/2008,11,18,22,28,30,49,25
649,2600,0,12/20/2008,4,7,8,10,47,48,6
649,2601,0,12/24/2008,11,12,29,32,35,43,26
649,2602,0,12/27/2008,6,10,20,23,45,47,11
649,2603,0,12/31/2008,5,7,23,33,37,38,26
649,2604,0,1/3/2009,4,13,17,25,36,48,28
649,2605,0,1/7/2009,10,13,19,35,39,41,4
649,2606,0,1/10/2009,11,17,18,25,27,34,19
649,2607,0,1/14/2009,20,35,36,37,39,49,38
649,2608,0,1/17/2009,8,12,20,28,39,47,10
649,2609,0,1/21/2009,8,32,34,39,43,48,25
649,2610,0,1/24/2009,9,13,20,29,45,46,5
649,2611,0,1/28/2009,1,6,20,22,24,46,36
649,2612,0,1/31/2009,14,15,20,28,34,39,41
649,2613,0,2/4/2009,15,16,22,31,43,44,32
649,2614,0,2/7/2009,14,20,24,30,34,37,31
649,2615,0,2/11/2009,1,6,17,19,41,42,31
649,2616,0,2/14/2009,16,25,29,37,45,49,20
649,2617,0,2/18/2009,11,17,34,37,41,49,5
649,2618,0,2/21/2009,11,20,33,34,37,39,22
649,2619,0,2/25/2009,5,11,26,31,36,39,4
649,2620,0,2/28/2009,2,8,26,46,48,49,34
649,2621,0,3/4/2009,7,15,23,25,27,40,43
649,2622,0,3/7/2009,8,12,14,22,29,49,11
649,2623,0,3/11/2009,2,18,20,23,24,48,30
649,2624,0,3/14/2009,4,11,13,16,41,45,35
649,2625,0,3/18/2009,11,27,29,33,34,44,36
649,2626,0,3/21/2009,14,19,34,37,39,42,47
649,2627,0,3/25/2009,9,16,34,42,44,48,13
649,2628,0,3/28/2009,6,10,33,39,40,48,43
649,2629,0,4/1/2009,4,6,24,32,46,48,8
649,2630,0,4/4/2009,17,20,22,37,40,48,33
649,2631,0,4/8/2009,2,5,13,24,35,43,18
649,2632,0,4/11/2009,5,6,7,11,17,34,48
649,2633,0,4/15/2009,6,13,23,34,41,43,27
649,2634,0,4/18/2009,4,5,21,33,42,47,24
649,2635,0,4/22/2009,10,12,21,38,41,42,28
649,2636,0,4/25/2009,1,11,17,29,31,46,35
649,2637,0,4/29/2009,8,20,22,29,33,49,48
649,2638,0,5/2/2009,8,15,17,22,30,40,11
649,2639,0,5/6/2009,1,4,9,20,30,44,18
649,2640,0,5/9/2009,14,19,23,31,34,39,24
649,2641,0,5/13/2009,6,10,24,28,31,46,25
649,2642,0,5/16/2009,16,17,23,27,30,45,39
649,2643,0,5/20/2009,4,22,26,29,39,48,31
649,2644,0,5/23/2009,7,8,15,24,27,32,34
649,2645,0,5/27/2009,3,4,24,26,29,49,13
649,2646,0,5/30/2009,1,7,19,21,39,45,42
649,2647,0,6/3/2009,5,6,14,30,38,39,34
649,2648,0,6/6/2009,11,12,18,21,30,37,1
649,2649,0,6/10/2009,9,27,28,40,45,48,24
649,2650,0,6/13/2009,1,15,20,30,41,48,10
649,2651,0,6/17/2009,4,5,8,15,19,40,22
649,2652,0,6/20/2009,4,5,19,28,31,38,34
649,2653,0,6/24/2009,13,19,23,33,38,48,2
649,2654,0,6/27/2009,5,15,28,31,32,45,11
649,2655,0,7/1/2009,2,5,19,26,29,31,28
649,2656,0,7/4/2009,1,14,23,27,32,44,48
649,2657,0,7/8/2009,12,32,35,36,37,46,23
649,2658,0,7/11/2009,9,11,18,23,29,40,26
649,2659,0,7/15/2009,3,5,16,26,40,45,31
649,2660,0,7/18/2009,2,4,15,39,45,49,37
649,2661,0,7/22/2009,8,14,24,36,40,42,19
649,2662,0,7/25/2009,10,19,29,32,38,44,3
649,2663,0,7/29/2009,3,23,29,37,44,45,39
649,2664,0,8/1/2009,13,14,24,31,40,48,44
649,2665,0,8/5/2009,2,5,12,31,34,48,44
649,2666,0,8/8/2009,11,22,31,32,40,49,13
649,2667,0,8/12/2009,7,10,31,32,42,47,30
649,2668,0,8/15/2009,5,6,15,31,38,39,36
649,2669,0,8/19/2009,5,6,22,23,25,27,32
649,2670,0,8/22/2009,15,19,23,38,43,49,33
649,2671,0,8/26/2009,4,6,9,29,33,49,15
649,2672,0,8/29/2009,9,10,26,29,32,37,12
649,2673,0,9/2/2009,4,6,9,30,33,49,13
649,2674,0,9/5/2009,12,13,27,32,45,46,18
649,2675,0,9/9/2009,3,6,17,27,28,44,43
649,2676,0,9/12/2009,3,12,13,36,46,48,9
649,2677,0,9/16/2009,6,17,36,41,42,49,1
649,2678,0,9/19/2009,1,7,23,29,30,33,9
649,2679,0,9/23/2009,4,8,11,12,34,43,22
649,2680,0,9/26/2009,5,6,14,18,30,35,2
649,2681,0,9/30/2009,4,10,29,33,39,46,2
649,2682,0,10/3/2009,14,19,27,32,45,49,34
649,2683,0,10/7/2009,2,4,12,24,36,38,16
649,2684,0,10/10/2009,5,11,12,22,23,26,41
649,2685,0,10/14/2009,4,17,19,22,24,46,30
649,2686,0,10/17/2009,8,17,24,34,42,46,5
649,2687,0,10/21/2009,2,11,29,32,48,49,34
649,2688,0,10/24/2009,5,13,25,34,36,46,41
649,2689,0,10/28/2009,18,26,32,34,43,44,37
649,2690,0,10/31/2009,5,24,31,34,35,44,46
649,2691,0,11/4/2009,2,7,8,18,20,37,12
649,2692,0,11/7/2009,12,15,18,25,29,32,14
649,2693,0,11/11/2009,1,19,23,24,25,43,5
649,2694,0,11/14/2009,1,9,19,25,31,41,42
649,2695,0,11/18/2009,2,4,13,24,30,42,9
649,2696,0,11/21/2009,18,25,35,43,46,47,4
649,2697,0,11/25/2009,5,10,16,19,33,47,24
649,2698,0,11/28/2009,17,26,27,28,33,49,43
649,2699,0,12/2/2009,2,4,24,25,47,48,44
649,2700,0,12/5/2009,8,10,14,22,28,29,2
649,2701,0,12/9/2009,1,15,17,26,28,38,44
649,2702,0,12/12/2009,16,20,26,31,38,49,42
649,2703,0,12/16/2009,4,22,23,46,48,49,18
649,2704,0,12/19/2009,12,15,19,41,42,49,48
649,2705,0,12/23/2009,1,5,9,11,22,38,27
649,2706,0,12/26/2009,5,14,34,38,40,43,36
649,2707,0,12/30/2009,5,9,23,30,34,36,24
649,2708,0,1/2/2010,16,22,25,33,39,48,28
649,2709,0,1/6/2010,10,12,15,23,26,44,30
649,2710,0,1/9/2010,7,9,10,27,28,40,42
649,2711,0,1/13/2010,26,28,30,39,40,48,27
649,2712,0,1/16/2010,12,21,25,30,41,43,48
649,2713,0,1/20/2010,13,17,25,40,45,47,42
649,2714,0,1/23/2010,29,35,36,38,41,43,47
649,2715,0,1/27/2010,14,17,19,21,40,42,26
649,2716,0,1/30/2010,2,31,32,34,40,49,5
649,2717,0,2/3/2010,9,24,29,35,37,40,21
649,2718,0,2/6/2010,4,12,14,15,21,23,13
649,2719,0,2/10/2010,13,24,30,32,37,48,49
649,2720,0,2/13/2010,1,9,23,28,37,39,12
649,2721,0,2/17/2010,14,16,34,41,45,49,5
649,2722,0,2/20/2010,13,15,18,20,23,26,17
649,2723,0,2/24/2010,4,13,18,21,22,42,3
649,2724,0,2/27/2010,4,6,14,23,25,36,27
649,2725,0,3/3/2010,10,19,23,24,33,38,21
649,2726,0,3/6/2010,7,9,14,24,25,44,28
649,2727,0,3/10/2010,8,12,28,30,38,48,2
649,2728,0,3/13/2010,3,13,15,28,41,47,40
649,2729,0,3/17/2010,5,6,21,38,42,45,46
649,2730,0,3/20/2010,9,11,15,34,35,42,47
649,2731,0,3/24/2010,5,19,27,32,44,46,25
649,2732,0,3/27/2010,2,4,9,22,43,44,29
649,2733,0,3/31/2010,27,28,33,37,48,49,5
649,2734,0,4/3/2010,1,2,13,17,24,39,34
649,2735,0,4/7/2010,3,10,13,22,34,43,46
649,2736,0,4/10/2010,7,9,23,25,27,41,15
649,2737,0,4/14/2010,9,12,20,28,33,46,10
649,2738,0,4/17/2010,4,11,12,25,42,43,44
649,2739,0,4/21/2010,12,19,22,36,40,46,17
649,2740,0,4/24/2010,3,10,14,36,38,40,23
649,2741,0,4/28/2010,6,24,27,34,36,42,18
649,2742,0,5/1/2010,4,7,10,22,25,33,49
649,2743,0,5/5/2010,12,13,15,31,47,49,28
649,2744,0,5/8/2010,4,10,21,39,45,48,12
649,2745,0,5/12/2010,8,9,20,26,28,29,38
649,2746,0,5/15/2010,3,5,8,15,33,35,14
649,2747,0,5/19/2010,27,28,35,40,43,48,20
649,2748,0,5/22/2010,7,8,19,23,30,46,4
649,2749,0,5/26/2010,12,13,33,43,46,49,48
649,2750,0,5/29/2010,18,32,40,41,47,49,7
649,2751,0,6/2/2010,15,19,30,31,34,37,7
649,2752,0,6/5/2010,30,31,32,34,36,49,9
649,2753,0,6/9/2010,12,13,25,30,37,41,48
649,2754,0,6/12/2010,3,11,14,20,41,47,9
649,2755,0,6/16/2010,2,5,9,20,25,32,30
649,2756,0,6/19/2010,11,18,27,29,32,39,1
649,2757,0,6/23/2010,16,18,21,36,46,48,47
649,2758,0,6/26/2010,1,10,16,25,36,38,29
649,2759,0,6/30/2010,4,14,24,26,34,43,1
649,2760,0,7/3/2010,9,12,19,29,38,47,18
649,2761,0,7/7/2010,3,8,18,34,44,49,30
649,2762,0,7/10/2010,13,14,16,28,34,42,26
649,2763,0,7/14/2010,4,17,20,31,36,40,37
649,2764,0,7/17/2010,24,26,28,37,43,48,8
649,2765,0,7/21/2010,13,14,15,17,28,36,29
649,2766,0,7/24/2010,3,6,26,32,43,49,29
649,2767,0,7/28/2010,2,15,27,30,34,36,31
649,2768,0,7/31/2010,1,35,38,40,47,48,29
649,2769,0,8/4/2010,5,8,13,22,35,40,9
649,2770,0,8/7/2010,10,14,18,41,42,47,16
649,2771,0,8/11/2010,3,10,12,20,26,27,47
649,2772,0,8/14/2010,9,20,22,23,26,44,5
649,2773,0,8/18/2010,3,7,12,25,28,37,16
649,2774,0,8/21/2010,7,10,15,26,36,41,21
649,2775,0,8/25/2010,5,8,20,26,31,36,15
649,2776,0,8/28/2010,1,4,7,25,30,45,6
649,2777,0,9/1/2010,13,32,35,39,46,48,5
649,2778,0,9/4/2010,11,13,17,18,20,45,41
649,2779,0,9/8/2010,4,6,11,45,46,47,48
649,2780,0,9/11/2010,3,9,11,13,27,45,5
649,2781,0,9/15/2010,6,11,21,26,34,41,24
649,2782,0,9/18/2010,1,14,17,19,40,42,30
649,2783,0,9/22/2010,13,19,29,30,33,49,5
649,2784,0,9/25/2010,7,11,15,30,31,45,23
649,2785,0,9/29/2010,1,7,19,31,35,44,36
649,2786,0,10/2/2010,7,13,18,23,26,27,46
649,2787,0,10/6/2010,10,20,24,32,37,47,49
649,2788,0,10/9/2010,1,8,15,36,38,49,16
649,2789,0,10/13/2010,2,3,23,29,34,36,17
649,2790,0,10/16/2010,20,28,32,36,42,46,21
649,2791,0,10/20/2010,9,10,14,15,19,29,35
649,2792,0,10/23/2010,2,13,21,22,40,44,37
649,2793,0,10/27/2010,2,16,20,23,33,43,6
649,2794,0,10/30/2010,10,15,24,29,35,38,8
649,2795,0,11/3/2010,10,11,16,19,28,40,8
649,2796,0,11/6/2010,2,20,29,33,40,44,25
649,2797,0,11/10/2010,4,5,17,30,36,38,45
649,2798,0,11/13/2010,5,15,27,35,38,47,23
649,2799,0,11/17/2010,3,12,14,16,29,38,23
649,2800,0,11/20/2010,1,10,13,23,41,43,39
649,2801,0,11/24/2010,5,11,26,28,35,46,49
649,2802,0,11/27/2010,4,13,23,24,37,47,45
649,2803,0,12/1/2010,2,11,12,29,40,42,35
649,2804,0,12/4/2010,9,12,16,24,25,38,31
649,2805,0,12/8/2010,1,6,7,8,22,46,17
649,2806,0,12/11/2010,2,7,13,17,27,41,8
649,2807,0,12/15/2010,1,5,8,11,29,33,36
649,2808,0,12/18/2010,5,7,13,33,37,39,44
649,2809,0,12/22/2010,3,5,10,11,35,45,33
649,2810,0,12/25/2010,2,12,23,26,27,31,20
649,2811,0,12/29/2010,6,11,19,21,39,49,28
649,2812,0,1/1/2011,8,15,39,44,45,49,29
649,2813,0,1/5/2011,1,3,8,12,32,47,19
649,2814,0,1/8/2011,5,6,11,16,24,40,10
649,2815,0,1/12/2011,4,9,15,27,28,46,18
649,2816,0,1/15/2011,10,15,35,42,44,47,39
649,2817,0,1/19/2011,7,13,18,21,23,24,48
649,2818,0,1/22/2011,4,5,9,12,33,36,38
649,2819,0,1/26/2011,4,6,22,24,31,40,33
649,2820,0,1/29/2011,3,4,16,35,40,44,32
649,2821,0,2/2/2011,4,11,18,27,28,46,39
649,2822,0,2/5/2011,20,25,32,39,40,44,48
649,2823,0,2/9/2011,17,19,21,33,34,46,47
649,2824,0,2/12/2011,3,15,22,31,43,47,42
649,2825,0,2/16/2011,10,15,29,30,44,45,28
649,2826,0,2/19/2011,10,16,20,26,34,48,40
649,2827,0,2/23/2011,5,6,15,24,35,48,39
649,2828,0,2/26/2011,3,16,17,31,33,46,37
649,2829,0,3/2/2011,27,28,31,41,42,43,46
649,2830,0,3/5/2011,19,21,27,33,36,38,3
649,2831,0,3/9/2011,4,7,18,21,41,46,37
649,2832,0,3/12/2011,6,9,17,23,26,36,42
649,2833,0,3/16/2011,1,3,15,19,36,37,2
649,2834,0,3/19/2011,7,25,28,31,36,45,49
649,2835,0,3/23/2011,5,10,11,21,24,43,32
649,2836,0,3/26/2011,4,6,21,22,42,43,12
649,2837,0,3/30/2011,8,15,17,29,36,44,16
649,2838,0,4/2/2011,16,21,26,28,45,46,49
649,2839,0,4/6/2011,1,3,23,26,35,38,11
649,2840,0,4/9/2011,17,23,24,40,45,48,18
649,2841,0,4/13/2011,3,8,15,20,26,45,12
649,2842,0,4/16/2011,5,7,11,12,33,39,28
649,2843,0,4/20/2011,12,15,33,34,38,43,30
649,2844,0,4/23/2011,1,8,18,27,35,45,47
649,2845,0,4/27/2011,3,8,31,42,44,48,33
649,2846,0,4/30/2011,1,6,7,24,30,48,4
649,2847,0,5/4/2011,8,9,26,39,46,47,38
649,2848,0,5/7/2011,2,23,24,27,36,48,16
649,2849,0,5/11/2011,14,20,30,34,37,45,15
649,2850,0,5/14/2011,12,29,30,36,39,45,20
649,2851,0,5/18/2011,1,39,42,45,48,49,29
649,2852,0,5/21/2011,7,8,17,22,24,30,37
649,2853,0,5/25/2011,5,32,37,38,39,42,22
649,2854,0,5/28/2011,11,13,17,21,43,49,5
649,2855,0,6/1/2011,18,23,27,44,46,47,29
649,2856,0,6/4/2011,19,20,27,29,33,45,41
649,2857,0,6/8/2011,7,10,21,22,38,39,11
649,2858,0,6/11/2011,6,7,8,9,20,28,22
649,2859,0,6/15/2011,2,4,22,25,28,31,17
649,2860,0,6/18/2011,4,9,14,21,34,45,25
649,2861,0,6/22/2011,5,7,16,27,37,49,25
649,2862,0,6/25/2011,4,17,23,31,45,48,29
649,2863,0,6/29/2011,3,15,23,33,39,47,41
649,2864,0,7/2/2011,2,16,30,41,44,48,21
649,2865,0,7/6/2011,14,25,31,36,44,47,37
649,2866,0,7/9/2011,4,7,23,31,33,36,22
649,2867,0,7/13/2011,2,8,28,29,34,44,38
649,2868,0,7/16/2011,2,12,23,35,39,49,44
649,2869,0,7/20/2011,2,21,23,30,34,42,46
649,2870,0,7/23/2011,3,5,11,23,33,34,24
649,2871,0,7/27/2011,2,3,15,23,41,46,10
649,2872,0,7/30/2011,6,7,10,19,21,45,16
649,2873,0,8/3/2011,6,17,21,28,31,38,43
649,2874,0,8/6/2011,9,21,28,31,34,37,2
649,2875,0,8/10/2011,9,18,24,27,29,43,5
649,2876,0,8/13/2011,28,35,42,45,46,49,27
649,2877,0,8/17/2011,7,18,23,24,27,32,26
649,2878,0,8/20/2011,6,11,18,20,21,34,47
649,2879,0,8/24/2011,12,15,18,29,33,46,48
649,2880,0,8/27/2011,11,14,19,20,21,47,45
649,2881,0,8/31/2011,11,16,25,35,38,41,37
649,2882,0,9/3/2011,14,15,25,32,41,42,49
649,2883,0,9/7/2011,10,15,29,32,34,40,6
649,2884,0,9/10/2011,17,18,25,31,42,49,28
649,2885,0,9/14/2011,12,26,28,31,33,45,27
649,2886,0,9/17/2011,15,17,19,23,27,38,7
649,2887,0,9/21/2011,1,23,30,38,45,48,3
649,2888,0,9/24/2011,3,8,15,16,20,46,35
649,2889,0,9/28/2011,2,14,29,32,41,44,3
649,2890,0,10/1/2011,8,15,24,25,30,35,13
649,2890,1,10/1/2011,12,19,22,26,44,47,0
649,2891,0,10/5/2011,7,10,13,19,26,29,23
649,2891,1,10/5/2011,7,11,12,16,30,41,0
649,2892,0,10/8/2011,7,13,14,16,22,48,32
649,2892,1,10/8/2011,9,23,29,42,43,47,0
649,2893,0,10/12/2011,6,7,12,20,38,40,43
649,2893,1,10/12/2011,10,15,16,18,23,26,0
649,2894,0,10/15/2011,14,24,27,36,39,42,3
649,2894,1,10/15/2011,4,13,15,20,26,41,0
649,2895,0,10/19/2011,9,14,17,20,44,45,33
649,2895,1,10/19/2011,5,7,11,17,24,48,0
649,2896,0,10/22/2011,8,18,20,30,32,46,22
649,2896,1,10/22/2011,10,17,20,41,46,48,0
649,2897,0,10/26/2011,1,2,38,39,40,49,44
649,2897,1,10/26/2011,5,22,23,40,44,48,0
649,2898,0,10/29/2011,5,8,13,16,40,49,20
649,2898,1,10/29/2011,16,21,24,31,35,39,0
649,2899,0,11/2/2011,3,22,32,40,45,48,4
649,2900,0,11/5/2011,14,18,22,34,36,43,3
649,2901,0,11/9/2011,12,30,36,37,40,48,32
649,2902,0,11/12/2011,3,4,20,34,39,48,2
649,2903,0,11/16/2011,15,25,28,32,35,42,45
649,2904,0,11/19/2011,3,4,14,18,28,31,47
649,2905,0,11/23/2011,10,13,15,30,34,44,21
649,2906,0,11/26/2011,2,18,23,35,47,48,9
649,2907,0,11/30/2011,12,15,23,36,43,47,40
649,2908,0,12/3/2011,8,24,34,38,41,42,22
649,2909,0,12/7/2011,6,8,24,27,31,41,48
649,2910,0,12/10/2011,3,7,15,35,36,40,13
649,2911,0,12/14/2011,13,20,22,29,32,33,16
649,2912,0,12/17/2011,3,5,24,27,38,46,42
649,2913,0,12/21/2011,12,16,19,34,41,47,20
649,2914,0,12/24/2011,1,18,25,26,36,39,29
649,2915,0,12/28/2011,1,22,28,38,47,48,29
649,2916,0,12/31/2011,2,11,21,28,31,44,36
649,2917,0,1/4/2012,1,8,11,21,24,41,45
649,2918,0,1/7/2012,6,8,11,25,28,45,7
649,2919,0,1/11/2012,9,10,11,18,39,45,23
649,2920,0,1/14/2012,1,3,7,11,38,40,37
649,2921,0,1/18/2012,4,7,10,27,37,49,44
649,2922,0,1/21/2012,9,11,31,34,48,49,41
649,2923,0,1/25/2012,2,12,20,35,41,49,36
649,2924,0,1/28/2012,5,6,17,39,44,48,29
649,2925,0,2/1/2012,2,7,9,18,23,38,14
649,2926,0,2/4/2012,8,10,12,22,26,28,24
649,2927,0,2/8/2012,7,22,23,26,40,48,39
649,2928,0,2/11/2012,6,13,19,32,43,44,9
649,2929,0,2/15/2012,3,19,21,41,43,47,9
649,2930,0,2/18/2012,4,12,14,21,22,37,28
649,2931,0,2/22/2012,1,12,22,35,42,44,40
649,2932,0,2/25/2012,2,22,30,33,35,42,14
649,2933,0,2/29/2012,5,6,8,9,11,40,28
649,2934,0,3/3/2012,9,19,20,31,41,45,42
649,2934,1,3/3/2012,5,8,15,16,41,46,0
649,2934,2,3/3/2012,19,29,32,40,43,46,0
649,2935,0,3/7/2012,5,7,39,41,45,46,25
649,2935,1,3/7/2012,8,16,24,28,44,45,0
649,2935,2,3/7/2012,1,11,23,27,28,44,0
649,2936,0,3/10/2012,4,17,25,26,39,49,10
649,2936,1,3/10/2012,3,7,18,26,36,42,0
649,2936,2,3/10/2012,11,21,33,38,40,48,0
649,2937,0,3/14/2012,6,9,11,12,19,20,47
649,2937,1,3/14/2012,7,8,22,36,42,46,0
649,2937,2,3/14/2012,14,27,37,39,43,45,0
649,2938,0,3/17/2012,1,2,9,15,17,37,30
649,2938,1,3/17/2012,18,21,27,34,39,45,0
649,2938,2,3/17/2012,6,12,17,23,29,36,0
649,2939,0,3/21/2012,23,27,32,37,38,45,35
649,2939,1,3/21/2012,9,11,21,24,39,43,0
649,2939,2,3/21/2012,6,9,14,18,23,33,0
649,2940,0,3/24/2012,11,20,23,28,40,45,14
649,2940,1,3/24/2012,11,30,39,40,41,42,0
649,2940,2,3/24/2012,3,29,31,32,34,48,0
649,2941,0,3/28/2012,5,10,12,18,25,45,15
649,2941,1,3/28/2012,3,8,17,32,40,47,0
649,2941,2,3/28/2012,8,14,20,26,31,49,0
649,2942,0,3/31/2012,33,35,36,39,48,49,42
649,2942,1,3/31/2012,12,15,34,44,45,47,0
649,2942,2,3/31/2012,7,13,14,16,21,24,0
649,2943,0,4/4/2012,18,23,25,26,45,48,16
649,2944,0,4/7/2012,2,13,16,32,39,44,27
649,2945,0,4/11/2012,1,2,16,24,36,49,33
649,2946,0,4/14/2012,14,16,18,20,26,47,13
649,2947,0,4/18/2012,6,10,11,16,32,36,42
649,2948,0,4/21/2012,2,8,10,20,28,38,29
649,2949,0,4/25/2012,15,18,26,33,36,39,35
649,2950,0,4/28/2012,9,21,22,42,44,48,28
649,2951,0,5/2/2012,18,19,33,40,44,47,10
649,2952,0,5/5/2012,5,6,30,32,45,46,41
649,2953,0,5/9/2012,2,6,15,19,24,38,9
649,2954,0,5/12/2012,4,5,10,34,37,45,7
649,2955,0,5/16/2012,2,3,12,15,19,49,5
649,2956,0,5/19/2012,14,17,21,27,37,46,39
649,2957,0,5/23/2012,2,3,7,13,32,40,8
649,2958,0,5/26/2012,23,31,33,38,46,49,17
649,2959,0,5/30/2012,2,21,36,37,45,47,15
649,2959,1,5/30/2012,7,26,41,43,44,48,0
649,2959,2,5/30/2012,16,22,27,29,44,46,0
649,2959,3,5/30/2012,16,17,20,29,31,43,0
649,2960,0,6/2/2012,7,22,27,29,33,39,40
649,2960,1,6/2/2012,12,13,15,16,28,41,0
649,2960,2,6/2/2012,19,20,24,36,47,48,0
649,2960,3,6/2/2012,5,28,34,35,38,49,0
649,2961,0,6/6/2012,8,21,22,26,30,39,7
649,2961,1,6/6/2012,7,16,36,40,42,44,0
649,2961,2,6/6/2012,1,12,27,33,46,49,0
649,2961,3,6/6/2012,5,8,16,26,36,42,0
649,2962,0,6/9/2012,8,18,29,37,38,44,48
649,2962,1,6/9/2012,5,13,26,28,41,47,0
649,2962,2,6/9/2012,12,19,30,36,43,47,0
649,2962,3,6/9/2012,1,12,20,28,41,43,0
649,2963,0,6/13/2012,7,11,15,22,37,44,16
